location_PK,DIVISION,LONG_WGS84,LAT_WGS84
19204,D23,-79.5491246190488,43.7146110098159
19205,D33,-79.3406311598613,43.7711235170681
19206,D53,-79.4041135384369,43.7035065032427
19207,D55,-79.3411138171824,43.6846647932984
19208,D41,-79.2950839977636,43.7494053415245
19209,D22,-79.5511549954841,43.6661712152211
19210,D43,-79.2298810404824,43.7653714204146
19211,D31,-79.5292728842097,43.7356420465265
19212,D42,-79.1788589874656,43.8028618917048
19213,D23,-79.5582953792505,43.7340256640158
19214,D53,-79.4120391398444,43.6867707216271
19215,D33,-79.3628651936993,43.7376349999627
19216,D12,-79.4990213669877,43.6938761702154
19217,D55,-79.31797914413,43.7092942813138
19218,D22,-79.5436176888649,43.6376510167247
19219,D53,-79.3987666387538,43.7169373849128
19220,D55,-79.2947696618119,43.7000866090911
19221,D32,-79.3852978116806,43.753729888744
19222,D55,-79.3071429540125,43.7066650900662
19223,D55,-79.3243852376224,43.7042030918158
19224,D55,-79.340054075307,43.650650795777
19225,D42,-79.2237167188143,43.8305626988691
19226,D31,-79.5021281805366,43.7378463166958
19227,D55,-79.3093258485207,43.6949457112927
19228,D12,-79.5058122948728,43.6753757221328
19229,D55,-79.3457305712279,43.6514241924364
19230,D31,-79.4781574340135,43.7596236633888
19231,D53,-79.384781878842,43.6911840632598
19232,D41,-79.2768211103666,43.739644863634
19233,D42,-79.3299714631975,43.7870850420477
19234,D41,-79.2813809118527,43.7447735566899
19235,D32,-79.4232831567122,43.7387620760721
19236,D55,-79.336497695278,43.6662996444554
19237,D32,-79.4313019288102,43.7901839161481
19238,D14,-79.4195377272625,43.6320062735973
19239,D55,-79.317107342371,43.6957126087969
19240,D14,-79.4205455264835,43.6467673908503
19241,D53,-79.4040342440173,43.6969966171187
19242,D53,-79.3702579896747,43.6874160693335
19243,D23,-79.5686830770203,43.6883716656109
19244,D53,-79.4268434006646,43.7071383664529
19245,D55,-79.3053962567495,43.7167504686789
19246,D53,-79.3816434771394,43.6878245583647
19247,D23,-79.5489180305352,43.7181196357212
19248,D22,-79.5809703966371,43.6355817391011
19249,D55,-79.31101845095,43.7079139862766
19250,D53,-79.4140609229435,43.704212186013
19251,D22,-79.5051196974855,43.6478057767062
19252,D23,-79.5910331588835,43.6768447463929
19253,D22,-79.5262951106875,43.6230766163599
19254,D31,-79.5190910423043,43.7203966461631
19255,D33,-79.3655292259586,43.7792694038199
19256,D22,-79.5079738692971,43.6011213304169
19257,D11,-79.4909576107268,43.6673109498961
19258,D12,-79.5109605420637,43.7109406458375
19259,D22,-79.5154940991553,43.6429347196892
19260,D43,-79.1416320573572,43.7865056664795
19261,D31,-79.5193287419931,43.7229859453087
19262,D13,-79.4429128609676,43.7110754572717
19263,D41,-79.2772511887101,43.718280887338
19264,D55,-79.2990215610006,43.7101906860482
19265,D43,-79.2331627525734,43.732306387071
19266,D55,-79.3419261750281,43.6530203967645
19267,D55,-79.3423113155147,43.6844300912205
19268,D55,-79.3358874207671,43.6834272969916
19269,D55,-79.3069278547545,43.7090769851088
19270,D23,-79.5592874279685,43.7023017482813
19271,D22,-79.5807772044454,43.6543165545487
19272,D43,-79.2129390785489,43.7388706906785
19273,D13,-79.4503376469548,43.7095025551459
19274,D55,-79.3033086505708,43.6886713229525
19275,D13,-79.4315446168196,43.6853113973332
19276,D33,-79.3538266470477,43.7750857088325
19277,D53,-79.4274480984576,43.7096013652515
19278,D55,-79.3380243284264,43.6959017048715
19279,D53,-79.3880902748758,43.6914419584789
19280,D53,-79.3767170776879,43.7163692273857
19281,D55,-79.3566561104952,43.690255594028
19282,D55,-79.3097392521749,43.7077510870288
19283,D13,-79.4396218929138,43.6963075685471
19284,D42,-79.2856167153836,43.8166950059012
19285,D11,-79.4805268252915,43.6590599692997
19286,D14,-79.4092799302387,43.6336318731388
19287,D33,-79.3314600648994,43.7761870203226
19288,D33,-79.3849625101428,43.7521612887036
19289,D53,-79.3817810761223,43.7036966444131
19290,D55,-79.3310385312173,43.6896143120118
19291,D13,-79.4577345755872,43.6979477637035
19292,D32,-79.4588371608657,43.761497965416
19293,D55,-79.3548370901968,43.6786361534036
19294,D33,-79.3603034280813,43.7859276186542
19295,D53,-79.3832657753806,43.7010975477767
19296,D55,-79.3294163327083,43.6899417133444
19297,D32,-79.4108103762417,43.7402492800558
19298,D33,-79.3411748588191,43.7762630170722
19299,D53,-79.3875338628144,43.7089630209073
19300,D42,-79.3140100737333,43.7810308322416
19301,D55,-79.3103167512874,43.7068209886966
19302,D41,-79.2636328924266,43.7078420148241
19303,D22,-79.5474320901677,43.634728215136
19304,D55,-79.3328030276121,43.6872810072481
19305,D32,-79.4397442567304,43.7671330286224
19306,D43,-79.1729471162548,43.7818790866146
19307,D55,-79.3210002397757,43.6922854156513
19308,D55,-79.3298143338997,43.6957190071792
19309,D13,-79.4535361194517,43.672205028104
19310,D53,-79.3806326794097,43.7016365510812
19311,D11,-79.4484118182501,43.6615013175967
19312,D55,-79.3340456267244,43.7203700483382
19313,D42,-79.2788773160599,43.7913660792805
19314,D53,-79.3896391627654,43.7040868280745
19315,D12,-79.5269030360236,43.7092633404013
19316,D41,-79.2843798583307,43.6815986400725
19317,D53,-79.3703609947132,43.7028274667114
19318,D33,-79.3503250118382,43.7384479049673
19319,D32,-79.413276158266,43.7363293763411
19320,D12,-79.4818492400396,43.7097800492303
19321,D53,-79.3689172936545,43.7107798553106
19322,D53,-79.3858948691011,43.7039439358965
19323,D55,-79.3228391367915,43.6886389159111
19324,D22,-79.5112571326478,43.6184001460691
19325,D55,-79.3482167208261,43.6969283009521
19326,D22,-79.5162655104549,43.6317437793948
19327,D55,-79.3283863348517,43.697985103123
19328,D55,-79.3295823340544,43.6982637021672
19329,D33,-79.3572712311111,43.811202752308
19330,D55,-79.3275013290976,43.6833949080498
19331,D23,-79.5638931636592,43.7190597221704
19332,D43,-79.1384388990348,43.7970333487173
19333,D32,-79.4213225741647,43.7618108829387
19334,D23,-79.5876276233562,43.7005554005419
19335,D55,-79.3320418324147,43.6932575113597
19336,D55,-79.3554381929881,43.6804965597154
19337,D42,-79.2143991710615,43.8029614947931
19338,D22,-79.5028598149983,43.6269680101832
19339,D53,-79.3724910897154,43.7062124564901
19340,D53,-79.3778963807547,43.7064598456151
19341,D55,-79.3487776927691,43.6757539521947
19342,D11,-79.4566367144532,43.6575429152614
19343,D41,-79.3029283684519,43.7320402444364
19344,D41,-79.272670327114,43.7490922639609
19345,D53,-79.3776692620317,43.6773685238538
19346,D22,-79.563825874655,43.647772110582
19347,D42,-79.1877667767889,43.7978834946611
19348,D22,-79.5393176868925,43.6703074569263
19349,D33,-79.3226106628235,43.748535920598
19350,D53,-79.3697999970303,43.699372573691
19351,D55,-79.3471997103192,43.6851430873476
19352,D32,-79.4496671311138,43.7795824198935
19353,D13,-79.462078934804,43.712485654151
19354,D53,-79.3897739518698,43.7256428863454
19355,D23,-79.5583195422115,43.6972992682961
19356,D55,-79.3014810586989,43.7096306859456
19357,D14,-79.4097446300838,43.634701574654
19358,D51,-79.3497278678002,43.6498637890579
19359,D11,-79.4546319152474,43.6409892952995
19360,D42,-79.2856382933221,43.7772422377538
19361,D33,-79.3114468593838,43.7341914354217
19362,D22,-79.5465257931808,43.6590912840185
19363,D53,-79.3713477960811,43.6960290762344
19364,D22,-79.5046862011763,43.6402907513359
19365,D55,-79.3247954372456,43.6968070066081
19366,D55,-79.3293827311178,43.6880234110747
19367,D53,-79.3866135570222,43.6785407267804
19368,D11,-79.4732296232455,43.6553640556269
19369,D41,-79.2793233632792,43.6852477378933
19370,D55,-79.3226984386436,43.6972444057333
19371,D43,-79.2075930245166,43.7687034969456
19372,D55,-79.3223585381007,43.690297516549
19373,D13,-79.4310141222044,43.6814016082144
19374,D55,-79.3453297941828,43.6738438510208
19375,D55,-79.2999316536259,43.6910827204661
19376,D23,-79.565128454758,43.6964805868632
19377,D14,-79.4088209303917,43.642673984575
19378,D13,-79.4620047512074,43.7081088549573
19379,D43,-79.2055542796379,43.7370712973124
19380,D43,-79.2493628810058,43.7691258782373
19381,D22,-79.5022058129429,43.6283460187705
19382,D23,-79.56239139173,43.6802338501264
19383,D22,-79.5060644137535,43.6287027048819
19384,D32,-79.4688058479691,43.709951353521
19385,D22,-79.5567507883748,43.6344465135633
19386,D12,-79.5199625404303,43.7118633446692
19387,D55,-79.298845759291,43.7047521970424
19388,D41,-79.2643148900443,43.7061417172377
19389,D22,-79.5763831354811,43.6697126882132
19390,D11,-79.4979217036908,43.6601766369136
19391,D22,-79.5508929883489,43.6532032368655
19392,D43,-79.1271907529381,43.783963268303
19393,D55,-79.3406427263353,43.6914018109893
19394,D13,-79.4144107307303,43.692827202798
19395,D51,-79.359077162893,43.6603445994483
19396,D23,-79.6077175717594,43.7443061517289
19397,D53,-79.3751609612492,43.6760181184943
19398,D55,-79.3050290598745,43.72267225708
19399,D43,-79.182405901571,43.7543437104493
19400,D32,-79.459853824748,43.7276607526552
19401,D53,-79.4051462508173,43.6828121362097
19402,D22,-79.5540574968719,43.6646608912064
19403,D32,-79.4005560391747,43.7269048756659
19404,D55,-79.3097424264707,43.6634651921668
19405,D13,-79.4161638303078,43.6908077035017
19406,D42,-79.3230106950778,43.8030482149782
19407,D55,-79.3378557235481,43.7180408531367
19408,D13,-79.4163248235607,43.6974186913174
19409,D22,-79.5383056918024,43.657319906867
19410,D55,-79.3213606395355,43.6931551139119
19411,D53,-79.4004945482732,43.6774081233687
19412,D52,-79.3969260411882,43.6644237052806
19413,D55,-79.3078724561467,43.7220991563306
19414,D43,-79.1359335423257,43.7780445742546
19415,D32,-79.4232475563005,43.7386707759437
19416,D32,-79.4076168521037,43.7349644764951
19417,D33,-79.3145451526103,43.7315113357798
19418,D41,-79.2494954188861,43.720094995649
19419,D22,-79.4895174090017,43.6336265895965
19420,D33,-79.3779872133446,43.7518400926698
19421,D55,-79.3377467286115,43.6920260119841
19422,D53,-79.3919561478391,43.6741755157908
19423,D55,-79.3227869391484,43.7063717874783
19424,D31,-79.521972501434,43.7447884715582
19425,D12,-79.4839288837529,43.6910556861636
19426,D55,-79.3048179565721,43.7115548804412
19427,D55,-79.300406456439,43.7004716046988
19428,D55,-79.3457655785403,43.6629568140461
19429,D14,-79.4289403236853,43.6472251931981
19430,D43,-79.2416512263991,43.7679600915063
19431,D31,-79.4761520500993,43.7329202514724
19432,D53,-79.4016791416914,43.7040014061759
19433,D22,-79.5583872983763,43.6640205675069
19434,D43,-79.2469562982437,43.7664369829333
19435,D55,-79.3361639213481,43.6841966981697
19436,D55,-79.2939277511894,43.6775506350834
19437,D53,-79.4057141309083,43.7124155839528
19438,D32,-79.3993050389748,43.7257214761115
19439,D55,-79.2886880616068,43.6921038237934
19440,D33,-79.3888081158403,43.764619488106
19441,D32,-79.4512818931244,43.7452261626584
19442,D32,-79.4290761102268,43.7329833631062
19443,D22,-79.5774154022774,43.656993946871
19444,D11,-79.4547594151524,43.6412834957343
19445,D53,-79.4130238243705,43.7044768871829
19446,D42,-79.260642948567,43.8115282731489
19447,D41,-79.299872965185,43.7210625637591
19448,D53,-79.4133378346643,43.6902192105473
19449,D53,-79.408095742492,43.677425624475
19450,D53,-79.3923729597938,43.7016402285049
19451,D43,-79.1366509034596,43.7985708467898
19452,D55,-79.3553451983367,43.6832857706734
19453,D12,-79.4985228011859,43.6717237325621
19454,D22,-79.5553219816486,43.643814113683
19455,D22,-79.5571080795804,43.644818112828
19456,D41,-79.3097540757555,43.7528950254479
19457,D43,-79.1437543338546,43.7755021781905
19458,D55,-79.3035715576157,43.7118289804298
19459,D53,-79.3745642834687,43.7131022388602
19460,D43,-79.1287910504917,43.7822548700347
19461,D22,-79.5117648975549,43.6453353429653
19462,D12,-79.4947099521718,43.7016561585221
19463,D55,-79.3300282337571,43.7039278906901
19464,D22,-79.5029471292621,43.6176008792392
19465,D22,-79.5496155915379,43.6315685151941
19466,D55,-79.3341091310366,43.6947822077179
19467,D53,-79.4014764545058,43.6865613363953
19468,D22,-79.5467006874478,43.6434707207097
19469,D22,-79.5349465032445,43.6102112013888
19470,D22,-79.4962136056841,43.6355336700259
19471,D14,-79.4176155274602,43.6545402993718
19472,D32,-79.4486011187414,43.7548761913837
19473,D33,-79.356847702499,43.7383148015846
19474,D55,-79.3132437361719,43.6763875115516
19475,D55,-79.3207154413937,43.7087131826697
19476,D32,-79.4563872305757,43.7286691520429
19477,D31,-79.4841336146665,43.7480483447734
19478,D43,-79.1574381304741,43.7860312764027
19479,D12,-79.4807702042445,43.6772663230565
19480,D55,-79.3146653442441,43.6947312110048
19481,D43,-79.2408103343569,43.7692264938202
19482,D55,-79.2949888474702,43.6721861305464
19483,D55,-79.348897604167,43.6826885771197
19484,D33,-79.317364453459,43.7354053289276
19485,D33,-79.3154568593143,43.7373577293009
19486,D12,-79.4948094072535,43.6681275457831
19487,D22,-79.5304328318079,43.6073909954088
19488,D41,-79.2913254909018,43.7370354508693
19489,D55,-79.3133913452883,43.6950276106068
19490,D51,-79.3623615566461,43.6473316864353
19491,D12,-79.5173099400822,43.7075157456971
19492,D22,-79.5043577984783,43.6460309728449
19493,D32,-79.4293376621345,43.7796012238855
19494,D41,-79.2953525890144,43.7390944463186
19495,D41,-79.2717941872621,43.709334307314
19496,D32,-79.4425435735001,43.7684106528133
19497,D31,-79.480806431523,43.7571573630877
19498,D22,-79.5346792797544,43.5884156580549
19499,D23,-79.5317982518182,43.7014365672769
19500,D55,-79.3153711456679,43.7051253904029
19501,D42,-79.3008478726363,43.773995521855
19502,D53,-79.4037960464635,43.6780082252519
19503,D43,-79.2206937430794,43.7804629030748
19504,D53,-79.4043218319188,43.7199773770639
19505,D22,-79.5407088628038,43.59033576237
19506,D22,-79.5582397962004,43.6731768418734
19507,D32,-79.4257276699466,43.7582160793203
19508,D43,-79.1483891561569,43.7903973667391
19509,D22,-79.5533709852409,43.6399494134475
19510,D11,-79.4801148257909,43.6580549696754
19511,D11,-79.4861347121594,43.6465201362347
19512,D32,-79.4156303577602,43.7745530952057
19513,D22,-79.5731711827243,43.6509891210881
19514,D42,-79.2400871871487,43.7845225855058
19515,D55,-79.3401588270034,43.6954465053074
19516,D22,-79.5238403880178,43.6621055650862
19517,D23,-79.5314150506872,43.70188176524
19518,D55,-79.3458317220756,43.6931248066104
19519,D23,-79.5487625709151,43.6922171864221
19520,D51,-79.3531144655037,43.6528624919661
19521,D22,-79.2679976100404,43.7323112780296
19522,D31,-79.4949329503508,43.729975856904
19523,D43,-79.1678135073511,43.7941228841573
19524,D12,-79.4743428915926,43.6885108919421
19525,D41,-79.2916464662048,43.7039065035299
19526,D43,-79.2146296668964,43.7715817075573
19527,D12,-79.4706596795831,43.6952684741519
19528,D22,-79.4958789358634,43.6101830964333
19529,D22,-79.5476060876225,43.6491301311626
19530,D33,-79.3871113032204,43.7877567199116
19531,D53,-79.4046651331812,43.7097926890623
19532,D55,-79.3128400492691,43.7146836700141
19533,D22,-79.5096237065172,43.6351509165968
19534,D41,-79.3064795714323,43.7646143206511
19535,D33,-79.3752256195312,43.7556633945109
19536,D55,-79.3085638474246,43.6897430200407
19537,D41,-79.272699672243,43.6920698317717
19538,D22,-79.5163135002895,43.641378710751
19539,D55,-79.3168297376137,43.6812394173297
19540,D55,-79.3169066416364,43.6891369184746
19541,D41,-79.3089299765932,43.7455627304506
19542,D13,-79.4625820457319,43.7098003545238
19543,D22,-79.5559145244469,43.6046061942981
19544,D55,-79.3070344490699,43.6916202173957
19545,D32,-79.3911066846001,43.7803295973324
19546,D11,-79.4869718164167,43.6553894552163
19547,D31,-79.5464520922531,43.7459307798362
19548,D22,-79.5348604975062,43.6138586045747
19549,D32,-79.4027857696068,43.7782454962858
19550,D13,-79.4583232975088,43.6870983864025
19551,D53,-79.4066514410793,43.6946275156776
19552,D43,-79.239645323462,43.761041490482
19553,D55,-79.3231291369918,43.6893634160368
19554,D53,-79.391377048703,43.7211248892473
19555,D12,-79.4876254413189,43.7158966466969
19556,D22,-79.5861789011473,43.6422667668913
19557,D55,-79.2952918566015,43.6907300224829
19558,D42,-79.3202911695851,43.7739506213834
19559,D43,-79.244081173651,43.7520922781792
19560,D55,-79.2948299476097,43.6722204308262
19561,D33,-79.3398029552395,43.7557789138748
19562,D12,-79.5016546443512,43.7146452464395
19563,D51,-79.3661934540915,43.64660638571
19564,D53,-79.3775847754033,43.6843849517739
19565,D42,-79.2021982048643,43.8193725499431
19566,D55,-79.30863684423,43.6818477279525
19567,D55,-79.3071049582737,43.7251260508708
19568,D11,-79.463004512999,43.6452458045786
19569,D53,-79.4218207071535,43.7192388674137
19570,D53,-79.3679142939834,43.7148082504995
19571,D41,-79.2789708207574,43.7534529545086
19572,D55,-79.3337922312479,43.6968125037607
19573,D22,-79.5153965942025,43.6508557514029
19574,D41,-79.297634668014,43.7214784648522
19575,D11,-79.4867568167746,43.6626097584145
19576,D22,-79.5472721880953,43.6747937640421
19577,D12,-79.5141955481041,43.7026226580263
19578,D53,-79.3789853819307,43.7019733532071
19579,D42,-79.2371609941442,43.785284588855
19580,D55,-79.3352663291459,43.6906303114891
19581,D55,-79.2934934490466,43.6731975341312
19582,D22,-79.5171004983371,43.6441621188968
19583,D51,-79.3969151471933,43.6755439183277
19584,D13,-79.4235621314732,43.6768866203605
19585,D55,-79.2860951583166,43.6831236374533
19586,D53,-79.3760094900814,43.6949801709964
19587,D22,-79.5186856996319,43.6422198058447
19588,D33,-79.3814647650416,43.7274351969458
19589,D41,-79.304190375146,43.7595937243647
19590,D53,-79.3855229703828,43.7029512389565
19591,D53,-79.3999250455253,43.7028307122522
19592,D43,-79.1366132487745,43.7813822703248
19593,D22,-79.5008487026693,43.6378579593875
19594,D43,-79.2100638731236,43.7340897957826
19595,D23,-79.5487860189049,43.7143213091512
19596,D23,-79.5932115536162,43.6764648464755
